"ID"|"SWISSDOC"
68339|"9.616.3.0"
68340|"9.852.1.0"
68341|"9.852.2.0"
11802|"9.723.5.0"
21557|"9.000.1.0"
21558|"9.000.1.0"
59247|"9.000.1.0"
64552|"9.564.2.0"
65086|"9.562.1.0"
68481|"9.564.3.0"
68486|"9.722.1.0"
68487|"9.722.1.0"
68488|"9.722.1.0"
68489|"9.722.1.0"
68490|"9.722.1.0"
68492|"9.564.1.0"
68492|"9.564.2.0"
65534|"9.555.2.0"
65536|"9.555.2.0"
764|"9.862.5.0"
1941|"9.551.1.0"
68584|"9.566.2.0"
68584|"9.566.3.0"
68585|"9.862.5.0"
55725|"9.814.4.0"
56634|"9.721.1.0"
68117|"9.852.1.0"
68118|"9.852.1.0"
68119|"9.852.1.0"
68120|"9.852.1.0"
68121|"9.852.1.0"
68122|"9.852.1.0"
43056|"9.555.5.0"
57445|"9.852.1.0"
57453|"9.564.3.0"
15995|"9.852.1.0"
15996|"9.853.1.0"
15997|"9.854.1.0"
15998|"9.854.2.0"
15999|"9.854.3.0"
16000|"9.855.1.0"
16001|"9.861.16.0"
16002|"9.861.18.0"
33127|"9.725.27.0"
7245|"9.563.1.0"
2865|"9.562.1.0"
2867|"9.563.1.0"
2870|"9.563.2.0"
2871|"9.563.2.0"
63469|"9.566.1.0"
63470|"9.566.1.0"
65976|"9.862.5.0"
40125|"9.703.7.0"
51337|"9.563.6.0"
53582|"9.563.2.0"
63698|"9.616.5.0"
63716|"9.722.1.0"
63725|"9.722.1.0"
63736|"9.722.1.0"
69264|"9.590.4.0"
69264|"9.722.3.0"
61598|"9.230.1.0"
33273|"9.616.5.0"
33274|"9.616.5.0"
33275|"9.616.5.0"
33276|"9.703.2.0"
33278|"9.616.1.0"
33279|"9.616.10.0"
33282|"9.614.3.0"
33285|"9.616.5.0"
69393|"9.722.1.0"
69395|"9.722.1.0"
69396|"9.722.1.0"
69399|"9.617.1.0"
69400|"9.710.5.0"
69400|"9.170.6.0"
69401|"9.710.5.0"
69401|"9.170.6.0"
56948|"9.563.1.0"
55433|"9.853.1.0"
12645|"9.570.2.0"
12646|"9.570.2.0"
12647|"9.570.2.0"
64170|"9.611.9.0"
28298|"9.140.16.0"
28299|"9.725.9.0"
28299|"9.725.6.0"
28909|"9.000.2.0"
62917|"9.615.3.0"
40469|"9.563.3.0"
69791|"9.563.3.0"
37621|"9.616.3.0"
60200|"9.614.3.0"
37414|"9.622.1.0"
44328|"9.722.1.0"
44328|"9.731.15.0"
44340|"9.553.1.0"
44345|"9.553.5.0"
44347|"9.590.5.0"
59412|"9.814.3.0"
59413|"9.814.3.0"
61494|"9.822.12.0"
25694|"9.824.8.0"
17683|"9.824.2.0"
43911|"9.701.5.0"
43911|"9.611.3.0"
13766|"9.733.3.0"
19370|"9.824.5.0"
19370|"9.824.3.0"
19371|"9.826.10.0"
44836|"9.556.4.0"
17529|"9.160.6.0"
17541|"9.611.3.0"
17542|"9.611.3.0"
28941|"9.852.1.0"
28942|"9.000.2.0"
59623|"9.616.10.0"
59623|"9.703.2.0"
59623|"9.616.3.0"
37344|"9.723.10.0"
37345|"9.723.10.0"
42284|"9.723.11.0"
22792|"9.725.8.0"
22794|"9.724.1.0"
28914|"9.710.9.0"
28915|"9.710.9.0"
28943|"9.852.3.0"
28944|"9.852.3.0"
39677|"9.710.9.0"
43913|"9.710.9.0"
43914|"9.710.9.0"
43915|"9.710.9.0"
28938|"9.731.29.0"
70473|"9.563.2.0"
70473|"9.563.8.0"
70476|"9.814.4.0"
70477|"9.822.50.0"
70478|"9.611.13.0"
70480|"9.563.7.0"
70482|"9.814.3.0"
70483|"9.563.5.0"
70486|"9.563.5.0"
70487|"9.561.1.0"
70488|"9.564.3.0"
70488|"9.564.2.0"
70489|"9.562.1.0"
70489|"9.566.2.0"
70489|"9.566.3.0"
19573|"9.563.1.0"
54090|"9.710.9.0"
63626|"9.862.1.0"
64033|"9.814.1.0"
64036|"9.814.1.0"
64034|"9.563.7.0"
64034|"9.563.8.0"
64035|"9.563.7.0"
64035|"9.563.8.0"
64643|"9.430.5.0"
64643|"9.430.2.0"
64644|"9.430.5.0"
64644|"9.430.2.0"
64689|"9.616.3.0"
64690|"9.614.3.0"
64690|"9.611.9.0"
1860|"9.430.2.0"
1868|"9.430.2.0"
1868|"9.614.3.0"
1870|"9.430.2.0"
1871|"9.430.2.0"
1877|"9.563.8.0"
1877|"9.430.2.0"
1881|"9.590.4.0"
1881|"9.430.2.0"
1882|"9.614.3.0"
1882|"9.430.2.0"
1886|"9.430.2.0"
1886|"9.616.3.0"
1890|"9.703.7.0"
1890|"9.430.2.0"
1890|"9.613.2.0"
1890|"9.703.5.0"
1895|"9.616.10.0"
1895|"9.430.2.0"
1904|"9.430.2.0"
1904|"9.613.2.0"
1907|"9.623.4.0"
1907|"9.430.2.0"
1908|"9.623.4.0"
1908|"9.430.2.0"
1909|"9.623.4.0"
1909|"9.430.2.0"
4973|"9.150.3.0"
4974|"9.150.3.0"
7409|"9.826.10.0"
7409|"9.721.70.0"
10916|"9.725.10.0"
11591|"9.703.7.0"
67931|"9.814.4.0"
67932|"9.826.10.0"
67932|"9.826.1.0"
67933|"9.826.10.0"
67934|"9.826.10.0"
67934|"9.721.71.0"
67935|"9.563.2.0"
67936|"9.721.71.0"
67936|"9.725.13.0"
67937|"9.563.1.0"
67938|"9.563.4.0"
67939|"9.563.4.0"
68028|"9.854.2.0"
68029|"9.854.2.0"
62538|"9.854.2.0"
62539|"9.854.2.0"
21952|"9.851.1.0"
32424|"9.851.1.0"
32425|"9.851.1.0"
32426|"9.851.1.0"
32429|"9.851.1.0"
32431|"9.851.1.0"
32432|"9.851.1.0"
32433|"9.851.1.0"
32435|"9.851.1.0"
32439|"9.851.1.0"
32440|"9.851.1.0"
44762|"9.851.1.0"
44765|"9.851.1.0"
44771|"9.851.1.0"
52315|"9.851.1.0"
55092|"9.851.1.0"
61470|"9.851.1.0"
61471|"9.851.1.0"
61472|"9.851.1.0"
61475|"9.851.1.0"
63493|"9.851.1.0"
64530|"9.851.1.0"
65655|"9.851.1.0"
65656|"9.851.1.0"
66744|"9.851.1.0"
66746|"9.851.1.0"
12315|"9.822.12.0"
12316|"9.822.47.0"
12317|"9.822.47.0"
12378|"9.721.6.0"
12379|"9.721.71.0"
12380|"9.721.71.0"
23729|"9.731.2.0"
40819|"9.814.3.0"
40832|"9.563.4.0"
11790|"9.814.3.0"
11803|"9.701.1.0"
16404|"9.220.3.0"
64555|"9.564.2.0"
18866|"9.854.1.0"
18867|"9.854.2.0"
18868|"9.854.3.0"
8158|"9.854.1.0"
11799|"9.722.4.0"
11809|"9.703.2.0"
11810|"9.822.12.0"
12104|"9.000.1.0"
57190|"9.551.1.0"
57193|"9.554.2.0"
43390|"9.852.2.0"
49528|"9.855.1.0"
49899|"9.710.9.0"
50122|"9.861.5.0"
50123|"9.862.1.0"
50124|"9.861.9.0"
50125|"9.861.3.0"
50126|"9.861.4.0"
50127|"9.861.11.0"
50128|"9.861.21.0"
50129|"9.862.8.0"
50130|"9.862.5.0"
46861|"9.616.1.0"
46862|"9.616.3.0"
46864|"9.811.5.0"
60840|"9.710.5.0"
54916|"9.854.2.0"
54917|"9.854.2.0"
54929|"9.854.2.0"
54930|"9.854.2.0"
54930|"9.854.3.0"
54931|"9.854.3.0"
54932|"9.854.3.0"
54933|"9.854.3.0"
54934|"9.854.3.0"
54937|"9.854.3.0"
44743|"9.612.5.0"
57256|"9.563.4.0"
62211|"9.554.2.0"
69100|"9.851.2.0"
30821|"9.853.2.0"
30822|"9.853.2.0"
3418|"9.853.1.0"
3422|"9.855.1.0"
62826|"9.616.1.0"
62831|"9.616.3.0"
62832|"9.616.3.0"
62837|"9.616.3.0"
62838|"9.616.9.0"
2944|"9.855.2.0"
2945|"9.861.14.0"
2946|"9.862.5.0"
10417|"9.710.9.0"
10420|"9.723.3.0"
29172|"9.723.2.0"
29174|"9.723.5.0"
29178|"9.731.9.0"
15014|"9.734.2.0"
10421|"9.851.1.0"
12361|"9.703.5.0"
67839|"9.703.5.0"
67841|"9.703.5.0"
67842|"9.703.5.0"
14621|"9.564.1.0"
14624|"9.564.2.0"
14625|"9.564.2.0"
14627|"9.564.2.0"
14628|"9.564.2.0"
14629|"9.564.2.0"
14630|"9.564.2.0"
14637|"9.564.2.0"
14637|"9.565.2.0"
47311|"9.703.2.0"
60802|"9.703.2.0"
60803|"9.703.2.0"
69315|"9.564.2.0"
69320|"9.616.3.0"
69321|"9.616.7.0"
69322|"9.616.3.0"
69323|"9.564.3.0"
69324|"9.725.9.0"
69325|"9.564.2.0"
69326|"9.566.2.0"
69327|"9.722.2.0"
69328|"9.566.2.0"
33217|"9.555.4.0"
41324|"9.703.5.0"
41918|"9.811.6.0"
45661|"9.555.5.0"
45664|"9.555.4.0"
45673|"9.555.4.0"
45674|"9.555.12.0"
45675|"9.555.2.0"
45676|"9.555.2.0"
45678|"9.555.2.0"
51886|"9.615.1.0"
53459|"9.811.6.0"
55291|"9.555.5.0"
55292|"9.555.5.0"
55293|"9.555.5.0"
56866|"9.563.8.0"
5313|"9.563.2.0"
5314|"9.563.3.0"
5315|"9.563.4.0"
5316|"9.563.6.0"
5653|"9.210.1.0"
7825|"9.723.3.0"
1073|"9.561.1.0"
62048|"9.563.5.0"
5590|"9.701.5.0"
51276|"9.852.1.0"
20768|"9.562.2.0"
20769|"9.563.1.0"
20770|"9.563.2.0"
20771|"9.563.3.0"
20772|"9.563.5.0"
20775|"9.614.3.0"
20780|"9.614.3.0"
20781|"9.614.3.0"
47498|"9.703.2.0"
47499|"9.725.26.0"
47503|"9.725.26.0"
66752|"9.722.1.0"
69698|"9.814.4.0"
69699|"9.566.2.0"
69701|"9.811.5.0"
29360|"9.563.3.0"
29369|"9.611.9.0"
29376|"9.702.5.0"
29391|"9.721.1.0"
29392|"9.721.70.0"
69750|"9.862.7.0"
69751|"9.854.1.0"
69752|"9.855.1.0"
69753|"9.855.1.0"
69754|"9.854.1.0"
69755|"9.854.1.0"
69756|"9.814.3.0"
69757|"9.564.3.0"
69758|"9.814.4.0"
69759|"9.562.2.0"
69760|"9.721.70.0"
69761|"9.703.7.0"
69762|"9.703.2.0"
10536|"9.853.1.0"
63887|"9.811.5.0"
64427|"9.854.2.0"
65086|"9.563.8.0"
69765|"9.725.9.0"
69766|"9.830.5.0"
69773|"9.563.5.0"
69774|"9.563.5.0"
69781|"9.563.2.0"
69782|"9.563.2.0"
69786|"9.562.1.0"
63592|"9.220.4.0"
63593|"9.220.4.0"
63594|"9.564.2.0"
64086|"9.811.5.0"
64087|"9.734.11.0"
65249|"9.851.1.0"
65249|"9.851.2.0"
65249|"9.866.1.0"
69800|"9.734.11.0"
69805|"9.725.6.0"
69806|"9.725.26.0"
69808|"9.854.1.0"
69809|"9.851.1.0"
13257|"9.822.50.0"
13258|"9.822.50.0"
13259|"9.822.50.0"
13260|"9.822.50.0"
13261|"9.822.50.0"
12950|"9.710.8.0"
16819|"9.563.5.0"
16821|"9.564.3.0"
16822|"9.566.1.0"
25145|"9.722.1.0"
25145|"9.701.5.0"
27902|"9.555.5.0"
27903|"9.555.5.0"
70099|"9.703.7.0"
70100|"9.616.1.0"
70102|"9.811.2.0"
70102|"9.814.8.0"
70103|"9.814.8.0"
70104|"9.814.8.0"
7865|"9.826.1.0"
32429|"9.851.1.0"
32431|"9.851.1.0"
67918|"9.563.2.0"
67922|"9.563.2.0"
67919|"9.564.4.0"
5539|"9.854.1.0"
5540|"9.854.2.0"
13593|"9.614.3.0"
13595|"9.614.3.0"
13596|"9.615.3.0"
17789|"9.614.3.0"
17792|"9.614.3.0"
17808|"9.723.3.0"
17809|"9.725.13.0"
17810|"9.814.3.0"
26676|"9.862.8.0"
26689|"9.854.2.0"
26690|"9.854.2.0"
26691|"9.854.2.0"
26692|"9.854.2.0"
54852|"9.854.2.0"
56653|"9.590.4.0"
56654|"9.590.4.0"
57782|"9.855.1.0"
40717|"9.855.1.0"
62352|"9.564.3.0"
62352|"9.563.1.0"
62352|"9.563.2.0"
62353|"9.824.5.0"
68350|"9.854.2.0"
68351|"9.854.2.0"
68352|"9.854.2.0"
68353|"9.853.1.0"
68354|"9.853.2.0"
68355|"9.862.5.0"
68357|"9.710.9.0"
68358|"9.340.4.0"
68359|"9.701.1.0"
68359|"9.703.2.0"
68359|"9.703.7.0"
68360|"9.710.9.0"
68361|"9.862.5.0"
68363|"9.853.1.0"
68365|"9.854.2.0"
68366|"9.854.2.0"
68368|"9.851.2.0"
68369|"9.851.2.0"
68370|"9.851.1.0"
2692|"9.210.1.0"
68450|"9.734.11.0"
68451|"9.731.30.0"
68452|"9.731.8.0"
68453|"9.734.11.0"
68454|"9.731.8.0"
11875|"9.702.6.0"
11875|"9.703.7.0"
11806|"9.733.3.0"
765|"9.862.8.0"
68647|"9.862.8.0"
6697|"9.563.1.0"
68373|"9.852.2.0"
68648|"9.862.8.0"
64731|"9.615.3.0"
43053|"9.555.2.0"
43058|"9.555.5.0"
43058|"9.555.2.0"
43061|"9.555.5.0"
34473|"9.702.7.0"
34474|"9.702.7.0"
34477|"9.702.7.0"
1256|"9.733.3.0"
1256|"9.732.1.0"
69065|"9.854.1.0"
69066|"9.854.1.0"
69067|"9.722.3.0"
69068|"9.722.3.0"
69069|"9.722.3.0"
69070|"9.722.3.0"
69071|"9.722.3.0"
24498|"9.555.5.0"
28099|"9.854.2.0"
35860|"9.703.7.0"
35860|"9.701.1.0"
37786|"9.220.1.0"
63698|"9.722.1.0"
4778|"9.563.2.0"
4840|"9.852.1.0"
56783|"9.734.2.0"
56988|"9.811.6.0"
54774|"9.701.1.0"
54774|"9.733.2.0"
1416|"9.350.3.0"
40980|"9.710.5.0"
45991|"9.703.7.0"
45991|"9.724.2.0"
4496|"9.563.5.0"
24354|"9.731.20.0"
25966|"9.703.2.0"
38286|"9.852.2.0"
17029|"9.160.6.0"
2021|"9.615.1.0"
58256|"9.440.2.0"
58257|"9.440.2.0"
58258|"9.440.2.0"
58259|"9.440.2.0"
58262|"9.440.2.0"
58263|"9.440.2.0"
58264|"9.440.2.0"
58264|"9.616.4.0"
58265|"9.440.2.0"
58266|"9.440.2.0"
58266|"9.616.4.0"
58267|"9.440.2.0"
58267|"9.616.5.0"
58268|"9.440.2.0"
58273|"9.440.2.0"
63539|"9.616.10.0"
13097|"9.861.11.0"
23050|"9.852.1.0"
23051|"9.852.2.0"
23051|"9.852.3.0"
23052|"9.853.1.0"
23054|"9.854.1.0"
23055|"9.854.1.0"
23056|"9.854.2.0"
23057|"9.855.1.0"
23059|"9.861.1.0"
23060|"9.861.2.0"
23061|"9.861.3.0"
23062|"9.861.4.0"
23063|"9.861.5.0"
23064|"9.861.9.0"
23065|"9.861.11.0"
23066|"9.861.12.0"
23067|"9.861.13.0"
23068|"9.861.14.0"
23069|"9.861.15.0"
23070|"9.861.16.0"
23071|"9.861.17.0"
23072|"9.861.19.0"
23073|"9.861.20.0"
23074|"9.861.21.0"
23075|"9.862.1.0"
23076|"9.862.2.0"
23077|"9.862.5.0"
23078|"9.862.6.0"
23079|"9.862.7.0"
23080|"9.862.8.0"
23081|"9.862.9.0"
12722|"9.734.12.0"
12740|"9.855.1.0"
55351|"9.701.3.0"
62068|"9.563.8.0"
62072|"9.701.3.0"
64363|"9.854.2.0"
1992|"9.556.4.0"
65291|"9.580.4.0"
6025|"9.623.1.0"
6026|"9.623.1.0"
37755|"9.623.1.0"
70199|"9.563.2.0"
61906|"9.852.3.0"
61910|"9.623.4.0"
70250|"9.814.5.0"
70250|"9.814.6.0"
70250|"9.814.8.0"
70250|"9.814.3.0"
70251|"9.814.5.0"
64974|"9.562.2.0"
64974|"9.814.3.0"
68321|"9.721.1.0"
68321|"9.721.95.0"
68321|"9.721.70.0"
68321|"9.721.34.0"
70254|"9.830.2.0"
70254|"9.830.7.0"
70255|"9.814.6.0"
70255|"9.814.3.0"
70256|"9.814.6.0"
70257|"9.814.6.0"
30907|"9.614.3.0"
70284|"9.814.3.0"
70293|"9.725.4.0"
70295|"9.556.4.0"
70295|"9.710.9.0"
19521|"9.861.17.0"
19522|"9.861.21.0"
19523|"9.862.1.0"
19524|"9.862.5.0"
46903|"9.862.8.0"
39585|"9.854.2.0"
40278|"9.851.1.0"
42423|"9.563.1.0"
12868|"9.563.6.0"
17614|"9.563.2.0"
57960|"9.731.9.0"
64622|"9.616.3.0"
64623|"9.120.2.0"
64673|"9.130.2.0"
29859|"9.854.1.0"
29860|"9.854.1.0"
64863|"9.852.1.0"
66884|"9.614.3.0"
17581|"9.854.1.0"
17584|"9.854.1.0"
17585|"9.854.1.0"
17586|"9.854.1.0"
17587|"9.854.1.0"
28828|"9.861.16.0"
42187|"9.563.1.0"
44657|"9.723.5.0"
70382|"9.616.10.0"
47|"9.612.4.0"
42129|"9.612.4.0"
42130|"9.612.4.0"
48|"9.612.4.0"
42131|"9.612.4.0"
57989|"9.725.10.0"
21868|"9.450.5.0"
21869|"9.450.5.0"
21870|"9.450.5.0"
21870|"9.420.3.0"
21871|"9.450.5.0"
21872|"9.450.5.0"
21872|"9.420.3.0"
21873|"9.450.5.0"
21874|"9.450.5.0"
21874|"9.616.5.0"
13380|"9.000.1.0"
55815|"9.853.2.0"
65280|"9.852.1.0"
62346|"9.722.3.0"
5442|"9.731.9.0"
11233|"9.734.3.0"
11233|"9.734.2.0"
18883|"9.862.19.0"
18884|"9.862.21.0"
18885|"9.866.1.0"
68700|"9.855.1.0"
68701|"9.855.1.0"
68632|"9.614.3.0"
34478|"9.702.7.0"
34479|"9.616.10.0"
15941|"9.854.2.0"
15942|"9.854.2.0"
15943|"9.854.2.0"
15944|"9.854.2.0"
15945|"9.854.2.0"
15946|"9.854.2.0"
56645|"9.616.3.0"
13060|"9.563.6.0"
13061|"9.563.6.0"
13063|"9.563.6.0"
13084|"9.814.4.0"
13087|"9.731.29.0"
63621|"9.590.4.0"
63621|"9.722.3.0"
63622|"9.590.4.0"
63622|"9.722.3.0"
69262|"9.723.10.0"
69262|"9.723.11.0"
69263|"9.590.4.0"
69263|"9.722.3.0"
69265|"9.590.4.0"
69265|"9.722.3.0"
69266|"9.734.2.0"
69268|"9.723.10.0"
69268|"9.723.11.0"
68156|"9.722.1.0"
47383|"9.563.6.0"
50673|"9.852.1.0"
50675|"9.000.2.0"
50675|"9.703.2.0"
50675|"9.160.6.0"
50676|"9.721.1.0"
52473|"9.000.2.3"
62637|"9.616.5.0"
8797|"9.140.1.0"
57774|"9.631.4.0"
57774|"9.631.1.0"
57775|"9.631.4.0"
57775|"9.631.1.0"
57790|"9.617.1.0"
54118|"9.722.1.0"
63697|"9.722.1.0"
69303|"9.734.11.0"
69303|"9.703.7.0"
69303|"9.616.10.0"
69303|"9.710.9.0"
69306|"9.734.11.0"
69306|"9.703.7.0"
69306|"9.701.1.0"
69306|"9.616.10.0"
69531|"9.722.1.0"
69532|"9.722.1.0"
69533|"9.563.2.0"
69537|"9.564.1.0"
69537|"9.563.4.0"
69538|"9.722.1.0"
69539|"9.814.3.0"
10556|"9.854.1.0"
27206|"9.350.1.0"
27206|"9.350.3.0"
27259|"9.861.16.0"
27259|"9.851.1.0"
27259|"9.852.1.0"
27259|"9.853.1.0"
27259|"9.854.1.0"
27259|"9.855.1.0"
27259|"9.861.14.0"
27259|"9.862.5.0"
27259|"9.862.1.0"
27259|"9.861.13.0"
27421|"9.430.4.0"
27423|"9.617.1.0"
34427|"9.721.5.0"
34428|"9.721.5.0"
45722|"9.721.5.0"
48878|"9.725.10.0"
20767|"9.562.1.0"
46502|"9.701.1.0"
47893|"9.440.1.0"
48045|"9.611.3.0"
69694|"9.725.9.0"
69694|"9.721.1.0"
17035|"9.721.70.0"
17035|"9.721.71.0"
17037|"9.824.12.0"
17037|"9.824.8.0"
26353|"9.703.7.0"
26358|"9.701.1.0"
26358|"9.723.2.0"
26358|"9.703.3.0"
62265|"9.725.13.0"
62265|"9.725.9.0"
62265|"9.733.3.0"
47492|"9.725.13.0"
47492|"9.733.3.0"
47495|"9.725.13.0"
47495|"9.710.4.0"
47498|"9.703.2.0"
47499|"9.725.26.0"
47503|"9.725.26.0"
56700|"9.623.1.0"
56701|"9.623.1.0"
62272|"9.725.9.0"
62862|"9.616.3.0"
63144|"9.616.4.0"
63144|"9.615.3.0"
63151|"9.616.10.0"
63152|"9.616.10.0"
63189|"9.710.9.0"
63190|"9.710.9.0"
21121|"9.563.3.0"
21122|"9.563.5.0"
36408|"9.814.4.0"
2025|"9.614.3.0"
29505|"9.861.16.0"
6731|"9.563.2.0"
69780|"9.563.2.0"
6732|"9.563.3.0"
69790|"9.563.3.0"
6733|"9.563.3.0"
69796|"9.563.3.0"
13262|"9.822.50.0"
13263|"9.822.50.0"
14827|"9.851.1.0"
14830|"9.852.1.0"
14832|"9.854.1.0"
14833|"9.854.3.0"
44592|"9.734.7.0"
44604|"9.734.7.0"
44606|"9.734.7.0"
32424|"9.851.1.0"
32425|"9.851.1.0"
22169|"9.703.2.0"
27025|"9.614.3.0"
6051|"9.725.4.0"
9955|"9.862.1.0"
9992|"9.864.2.0"
10009|"9.866.1.0"
54249|"9.703.7.0"
54258|"9.615.3.0"
5568|"9.731.8.0"
5569|"9.731.8.0"
23799|"9.852.1.0"
70228|"9.852.1.0"
70229|"9.852.1.0"
70230|"9.855.1.0"
70231|"9.855.1.0"
11743|"9.430.2.0"
1255|"9.703.7.0"
1255|"9.702.6.0"
1276|"9.617.1.0"
1277|"9.617.1.0"
1278|"9.617.1.0"
1279|"9.617.1.0"
1607|"9.853.1.0"
1608|"9.722.1.0"
1611|"9.554.2.0"
52566|"9.611.3.0"
38012|"9.851.1.0"
9148|"9.563.5.0"
70430|"9.611.3.0"
9018|"9.562.1.0"
54773|"9.701.1.0"
54774|"9.701.1.0"
54774|"9.733.2.0"
55903|"9.703.7.0"
55903|"9.830.7.0"
56170|"9.703.1.0"
56170|"9.703.7.0"
56173|"9.616.10.0"
56270|"9.701.1.0"
56270|"9.721.70.0"
63500|"9.854.2.0"
63503|"9.854.2.0"
63504|"9.854.2.0"
63505|"9.854.2.0"
63506|"9.855.1.0"
63509|"9.853.1.0"
63545|"9.565.2.0"
63546|"9.565.2.0"
63547|"9.565.2.0"
70187|"9.616.9.0"
55605|"9.000.1.0"
13381|"9.611.3.0"
13381|"9.851.5.0"
55621|"9.611.3.0"
55621|"9.851.5.0"
13383|"9.851.1.0"
55618|"9.851.1.0"
251|"9.563.2.0"
62541|"9.854.2.0"
62542|"9.854.2.0"
13623|"9.563.8.0"
17793|"9.611.3.0"
17796|"9.611.9.0"
17818|"9.824.3.0"
17823|"9.851.1.0"
17824|"9.851.1.0"
57792|"9.614.3.0"
727|"9.853.1.0"
29317|"9.731.29.0"
29327|"9.854.1.0"
29328|"9.854.1.0"
29329|"9.854.2.0"
29331|"9.855.1.0"
29331|"9.855.2.0"
42434|"9.350.1.0"
49467|"9.554.2.0"
68895|"9.555.5.0"
68899|"9.734.11.0"
68899|"9.616.10.0"
68900|"9.731.12.0"
45891|"9.721.71.0"
47154|"9.862.5.0"
47156|"9.861.4.0"
3729|"9.430.9.0"
47199|"9.854.3.0"
26186|"9.561.1.0"
46096|"9.723.3.0"
46096|"9.721.70.0"
47504|"9.564.2.0"
47504|"9.564.3.0"
4666|"9.563.3.0"
4670|"9.563.6.0"
4671|"9.563.6.0"
4713|"9.814.4.0"
59599|"9.554.3.0"
64903|"9.734.11.0"
65129|"9.614.3.0"
13062|"9.563.6.0"
8145|"9.851.1.0"
69633|"9.710.5.0"
69633|"9.825.8.0"
69634|"9.566.1.0"
69635|"9.564.3.0"
69635|"9.564.2.0"
69635|"9.563.5.0"
69636|"9.564.3.0"
69636|"9.563.5.0"
69637|"9.564.3.0"
69637|"9.563.5.0"
69638|"9.564.3.0"
69639|"9.566.1.0"
69640|"9.566.1.0"
69641|"9.566.1.0"
69642|"9.731.15.0"
69643|"9.564.2.0"
2017|"9.566.3.0"
2059|"9.851.1.0"
69730|"9.862.5.0"
69731|"9.563.8.0"
29354|"9.613.1.0"
6734|"9.563.5.0"
69772|"9.563.5.0"
6735|"9.563.7.0"
69776|"9.563.7.0"
6736|"9.563.7.0"
1754|"9.725.5.0"
8490|"9.611.3.0"
8495|"9.160.6.0"
8497|"9.614.3.0"
8501|"9.851.1.0"
8501|"9.851.2.0"
8501|"9.854.1.0"
8501|"9.854.2.0"
56825|"9.814.3.0"
56825|"9.563.6.0"
57059|"9.710.8.0"
57064|"9.710.8.0"
63370|"9.710.8.0"
63435|"9.710.8.0"
69836|"9.710.8.0"
63727|"9.616.10.0"
63727|"9.703.1.0"
64071|"9.703.1.0"
64071|"9.616.10.0"
69822|"9.612.5.0"
69822|"9.824.8.0"
69823|"9.612.4.0"
69823|"9.814.4.0"
69833|"9.616.10.0"
69833|"9.734.2.0"
69834|"9.722.1.0"
69835|"9.702.6.0"
58363|"9.725.13.0"
58365|"9.220.2.0"
58367|"9.824.8.0"
58371|"9.826.10.0"
63983|"9.734.2.0"
63983|"9.734.12.0"
64097|"9.612.4.0"
64097|"9.814.1.0"
64127|"9.420.1.0"
64127|"9.563.6.0"
2333|"9.731.15.0"
5528|"9.852.1.0"
5529|"9.852.3.0"
318|"9.614.3.0"
319|"9.611.3.0"
27905|"9.555.5.0"
27420|"9.613.1.0"
28083|"9.852.1.0"
28084|"9.853.1.0"
28085|"9.854.1.0"
49551|"9.861.17.0"
49560|"9.702.7.0"
49579|"9.814.6.0"
50629|"9.430.4.0"
30933|"9.852.2.0"
30935|"9.852.2.0"
30937|"9.852.3.0"
30937|"9.611.3.0"
14656|"9.723.5.0"
19519|"9.855.1.0"
19520|"9.861.16.0"
19525|"9.862.8.0"
19527|"9.862.19.0"
19528|"9.866.1.0"
21136|"9.611.3.0"
28633|"9.851.1.0"
28635|"9.851.1.0"
33490|"9.861.11.0"
33491|"9.861.5.0"
36441|"9.611.3.0"
39589|"9.851.1.0"
43103|"9.616.10.0"
43104|"9.616.5.0"
43109|"9.703.5.0"
43130|"9.861.14.0"
46901|"9.861.11.0"
19468|"9.563.1.0"
19469|"9.563.2.0"
19501|"9.814.6.0"
21144|"9.616.4.0"
21167|"9.851.1.0"
21175|"9.851.5.0"
21177|"9.851.5.0"
28633|"9.851.1.0"
28634|"9.851.1.0"
3154|"9.130.2.0"
3158|"9.140.17.0"
17657|"9.350.2.0"
28701|"9.861.16.0"
28702|"9.862.1.0"
28703|"9.862.5.0"
28704|"9.861.14.0"
28706|"9.866.1.0"
28793|"9.851.1.0"
28793|"9.851.2.0"
33383|"9.851.1.0"
33383|"9.851.2.0"
28813|"9.854.1.0"
28813|"9.854.2.0"
33396|"9.854.1.0"
33396|"9.854.2.0"
33399|"9.854.1.0"
33399|"9.854.2.0"
28829|"9.862.1.0"
28830|"9.862.5.0"
29527|"9.562.2.0"
29570|"9.851.1.0"
55616|"9.851.1.0"
29571|"9.852.1.0"
29573|"9.853.1.0"
29574|"9.854.1.0"
29576|"9.854.2.0"
29578|"9.854.2.0"
29579|"9.855.1.0"
29580|"9.861.11.0"
29581|"9.864.2.0"
29582|"9.861.16.0"
29583|"9.862.1.0"
29584|"9.862.5.0"
29586|"9.866.1.0"
29900|"9.852.1.0"
29901|"9.852.1.0"
29902|"9.853.1.0"
29903|"9.853.1.0"
29905|"9.854.1.0"
29910|"9.855.1.0"
33705|"9.852.2.0"
17554|"9.616.10.0"
2077|"9.851.1.0"
61152|"9.851.1.0"
70447|"9.614.3.0"
70448|"9.703.7.0"
70450|"9.703.7.0"
70451|"9.613.2.0"
70452|"9.703.5.0"
5904|"9.556.4.0"
5905|"9.556.4.0"
5906|"9.556.4.0"
5907|"9.556.4.0"
